Class;x min;y min;x max - x min;y max - ymin;Image name;Width;Height
1;83;33;21;69;20200618_101006a.jpg;406;121
7;113;32;30;70;20200618_101006a.jpg;406;121
6;146;32;30;67;20200618_101006a.jpg;406;121
a;237;24;17;71;20200618_101006a.jpg;406;121
7;320;14;30;73;20200618_101006a.jpg;406;121
2;352;11;31;71;20200618_101006a.jpg;406;121
0;236;30;44;82;20200618_103839a.jpg;454;130
2;194;36;35;78;20200618_103839a.jpg;454;130
6;147;37;38;79;20200618_103839a.jpg;454;130
7;100;38;39;79;20200618_103839a.jpg;454;130
8;60;39;37;78;20200618_103839a.jpg;454;130
1;22;38;34;78;20200618_103839a.jpg;454;130
1;32;52;83;207;20200618_103842a.jpg;1116;282
8;124;56;112;205;20200618_103842a.jpg;1116;282
7;241;50;99;207;20200618_103842a.jpg;1116;282
6;368;51;99;204;20200618_103842a.jpg;1116;282
2;484;52;101;201;20200618_103842a.jpg;1116;282
0;605;44;93;211;20200618_103842a.jpg;1116;282
6;29;153;101;155;20200618_104110a.jpg;1061;344
5;115;146;101;160;20200618_104110a.jpg;1061;344
1;210;139;76;163;20200618_104110a.jpg;1061;344
0;292;138;101;158;20200618_104110a.jpg;1061;344
a;623;106;46;146;20200618_104110a.jpg;1061;344
5;852;51;89;165;20200618_104110a.jpg;1061;344
8;943;37;79;164;20200618_104110a.jpg;1061;344
6;48;93;93;166;20200618_104112a.jpg;1137;289
5;137;85;88;173;20200618_104112a.jpg;1137;289
1;233;92;62;170;20200618_104112a.jpg;1137;289
0;315;93;93;166;20200618_104112a.jpg;1137;289
a;654;81;39;152;20200618_104112a.jpg;1137;289
5;901;39;82;169;20200618_104112a.jpg;1137;289
8;985;31;78;166;20200618_104112a.jpg;1137;289
6;20;43;94;170;20200618_105012a.jpg;1061;248
7;124;41;84;179;20200618_105012a.jpg;1061;248
3;221;41;85;178;20200618_105012a.jpg;1061;248
8;330;50;80;168;20200618_105012a.jpg;1061;248
3;429;48;79;168;20200618_105012a.jpg;1061;248
h;648;81;159;123;20200618_105012a.jpg;1061;248
6;946;57;74;160;20200618_105012a.jpg;1061;248
2;23;6;36;77;20200618_105137a.jpg;475;130
8;64;9;34;76;20200618_105137a.jpg;475;130
4;103;12;34;76;20200618_105137a.jpg;475;130
0;139;13;38;76;20200618_105137a.jpg;475;130
a;289;17;21;83;20200618_105137a.jpg;475;130
6;420;24;32;80;20200618_105137a.jpg;475;130
2;28;17;40;89;20200618_105149a.jpg;503;172
4;74;24;37;87;20200618_105149a.jpg;503;172
4;119;28;39;87;20200618_105149a.jpg;503;172
1;168;32;23;88;20200618_105149a.jpg;503;172
1;214;36;21;88;20200618_105149a.jpg;503;172
a;303;47;24;87;20200618_105149a.jpg;503;172
7;384;54;40;91;20200618_105149a.jpg;503;172
2;425;60;41;88;20200618_105149a.jpg;503;172
2;78;106;106;201;20200618_105152a.jpg;1219;358
4;203;109;93;184;20200618_105152a.jpg;1219;358
4;318;95;88;187;20200618_105152a.jpg;1219;358
1;443;92;59;174;20200618_105152a.jpg;1219;358
1;553;88;59;177;20200618_105152a.jpg;1219;358
a;776;63;59;178;20200618_105152a.jpg;1219;358
7;973;37;75;175;20200618_105152a.jpg;1219;358
2;1058;13;81;185;20200618_105152a.jpg;1219;358
7;33;38;48;113;20200618_105234a.jpg;634;165
7;86;35;46;112;20200618_105234a.jpg;634;165
1;142;34;40;113;20200618_105234a.jpg;634;165
7;188;31;48;111;20200618_105234a.jpg;634;165
4;245;28;47;111;20200618_105234a.jpg;634;165
b;360;43;84;64;20200618_105234a.jpg;634;165
8;524;16;50;108;20200618_105234a.jpg;634;165
7;24;38;44;103;20200618_105245a.jpg;627;172
2;75;35;55;104;20200618_105245a.jpg;627;172
3;124;35;52;101;20200618_105245a.jpg;627;172
0;176;34;52;102;20200618_105245a.jpg;627;172
4;228;30;50;106;20200618_105245a.jpg;627;172
h;353;42;99;78;20200618_105245a.jpg;627;172
1;552;26;32;108;20200618_105245a.jpg;627;172
7;29;19;31;79;20200618_105304a.jpg;441;117
4;63;22;31;75;20200618_105304a.jpg;441;117
7;95;23;32;75;20200618_105304a.jpg;441;117
9;129;23;32;74;20200618_105304a.jpg;441;117
4;164;23;32;76;20200618_105304a.jpg;441;117
h;253;41;50;47;20200618_105304a.jpg;441;117
6;374;28;32;74;20200618_105304a.jpg;441;117
3;38;243;113;255;20200618_105312a.jpg;1061;558
4;164;218;99;241;20200618_105312a.jpg;1061;558
5;264;193;116;245;20200618_105312a.jpg;1061;558
1;384;168;74;244;20200618_105312a.jpg;1061;558
4;467;156;90;228;20200618_105312a.jpg;1061;558
b;693;155;148;139;20200618_105312a.jpg;1061;558
6;950;43;85;220;20200618_105312a.jpg;1061;558
2;35;148;139;231;20200618_105319a.jpg;1474;434
2;165;143;129;224;20200618_105319a.jpg;1474;434
8;287;133;134;217;20200618_105319a.jpg;1474;434
8;408;122;130;219;20200618_105319a.jpg;1474;434
4;541;114;113;221;20200618_105319a.jpg;1474;434
d;892;112;123;163;20200618_105319a.jpg;1474;434
8;1231;49;120;229;20200618_105319a.jpg;1474;434
8;50;35;69;133;20200618_105332a.jpg;971;227
7;140;40;69;129;20200618_105332a.jpg;971;227
5;228;42;71;135;20200618_105332a.jpg;971;227
9;317;49;69;132;20200618_105332a.jpg;971;227
2;401;48;74;134;20200618_105332a.jpg;971;227
h;611;82;88;86;20200618_105332a.jpg;971;227
6;847;66;77;129;20200618_105332a.jpg;971;227
6;66;26;64;135;20200618_105356a.jpg;875;186
8;136;31;58;136;20200618_105356a.jpg;875;186
2;197;35;68;137;20200618_105356a.jpg;875;186
4;270;36;58;136;20200618_105356a.jpg;875;186
9;333;39;64;136;20200618_105356a.jpg;875;186
waw;554;76;66;99;20200618_105356a.jpg;875;186
6;759;46;65;133;20200618_105356a.jpg;875;186
6;51;22;47;98;20200618_105409a.jpg;571;137
1;97;22;33;97;20200618_105409a.jpg;571;137
7;132;21;40;98;20200618_105409a.jpg;571;137
6;175;22;44;98;20200618_105409a.jpg;571;137
8;218;24;46;98;20200618_105409a.jpg;571;137
d;334;36;50;75;20200618_105409a.jpg;571;137
6;450;22;50;101;20200618_105409a.jpg;571;137
6;50;33;47;126;20200618_105411a.jpg;627;248
1;102;39;28;126;20200618_105411a.jpg;627;248
7;145;43;43;127;20200618_105411a.jpg;627;248
6;194;50;47;129;20200618_105411a.jpg;627;248
8;244;59;47;130;20200618_105411a.jpg;627;248
d;378;92;56;103;20200618_105411a.jpg;627;248
6;526;93;50;134;20200618_105411a.jpg;627;248
6;1796;112;151;290;20200618_105423a.jpg;2067;461
waw;1265;163;202;217;20200618_105423a.jpg;2067;461
6;809;64;151;302;20200618_105423a.jpg;2067;461
6;636;56;144;310;20200618_105423a.jpg;2067;461
2;466;44;166;312;20200618_105423a.jpg;2067;461
9;293;42;158;307;20200618_105423a.jpg;2067;461
6;115;32;171;312;20200618_105423a.jpg;2067;461
8;60;32;61;134;20200618_105523a.jpg;847;186
0;143;37;61;132;20200618_105523a.jpg;847;186
2;225;37;61;133;20200618_105523a.jpg;847;186
0;309;40;63;134;20200618_105523a.jpg;847;186
9;384;41;68;132;20200618_105523a.jpg;847;186
a;555;33;40;144;20200618_105523a.jpg;847;186
7;707;39;70;132;20200618_105523a.jpg;847;186
1;89;33;38;115;20200618_105622a.jpg;675;165
3;137;31;57;115;20200618_105622a.jpg;675;165
5;192;30;57;112;20200618_105622a.jpg;675;165
7;246;29;51;111;20200618_105622a.jpg;675;165
waw;421;34;54;92;20200618_105622a.jpg;675;165
6;559;14;55;115;20200618_105622a.jpg;675;165
1;282;114;98;201;20200618_105625a.jpg;1626;365
3;399;105;130;207;20200618_105625a.jpg;1626;365
5;525;90;127;209;20200618_105625a.jpg;1626;365
7;652;82;121;211;20200618_105625a.jpg;1626;365
waw;1047;76;130;174;20200618_105625a.jpg;1626;365
6;1373;26;127;213;20200618_105625a.jpg;1626;365
2;37;106;57;112;20200618_105836a.jpg;647;248
8;92;98;52;113;20200618_105836a.jpg;647;248
7;140;92;47;114;20200618_105836a.jpg;647;248
6;192;87;52;114;20200618_105836a.jpg;647;248
8;246;80;50;111;20200618_105836a.jpg;647;248
waw;397;66;52;84;20200618_105836a.jpg;647;248
6;548;33;53;112;20200618_105836a.jpg;647;248
2;31;105;55;116;20200618_105838a.jpg;647;241
8;85;98;52;114;20200618_105838a.jpg;647;241
7;135;90;47;117;20200618_105838a.jpg;647;241
6;188;84;53;114;20200618_105838a.jpg;647;241
8;244;78;50;112;20200618_105838a.jpg;647;241
waw;394;66;55;81;20200618_105838a.jpg;647;241
6;550;29;55;112;20200618_105838a.jpg;647;241
2;57;185;87;188;20200618_105841a.jpg;1026;420
8;151;172;80;183;20200618_105841a.jpg;1026;420
7;238;159;81;185;20200618_105841a.jpg;1026;420
6;328;148;75;178;20200618_105841a.jpg;1026;420
8;410;133;76;177;20200618_105841a.jpg;1026;420
waw;636;105;92;125;20200618_105841a.jpg;1026;420
6;870;32;87;175;20200618_105841a.jpg;1026;420
2;64;11;71;118;20200618_105858a.jpg;748;206
2;134;22;68;116;20200618_105858a.jpg;748;206
1;211;26;50;117;20200618_105858a.jpg;748;206
8;265;33;73;117;20200618_105858a.jpg;748;206
h;457;72;80;72;20200618_105858a.jpg;748;206
6;659;71;89;114;20200618_105858a.jpg;748;206
2;64;16;54;123;20200618_105859a.jpg;744;158
2;125;17;55;123;20200618_105859a.jpg;744;158
1;199;22;36;117;20200618_105859a.jpg;744;158
8;254;20;55;122;20200618_105859a.jpg;744;158
h;433;45;72;70;20200618_105859a.jpg;744;158
6;635;25;67;118;20200618_105859a.jpg;744;158
9;23;22;16;44;20200618_110038___ADD_1a.jpg;227;130
2;37;26;16;42;20200618_110038___ADD_1a.jpg;227;130
9;53;27;14;44;20200618_110038___ADD_1a.jpg;227;130
2;67;29;16;44;20200618_110038___ADD_1a.jpg;227;130
4;84;32;15;43;20200618_110038___ADD_1a.jpg;227;130
b;127;48;31;33;20200618_110038___ADD_1a.jpg;227;130
6;186;45;19;47;20200618_110038___ADD_1a.jpg;227;130
6;34;22;24;51;20200618_110038a.jpg;323;165
1;61;30;19;51;20200618_110038a.jpg;323;165
0;83;36;24;49;20200618_110038a.jpg;323;165
7;110;40;24;50;20200618_110038a.jpg;323;165
4;133;49;25;53;20200618_110038a.jpg;323;165
1;161;55;20;51;20200618_110038a.jpg;323;165
w;211;64;45;59;20200618_110038a.jpg;323;165
w;257;75;46;58;20200618_110038a.jpg;323;165
9;37;23;22;65;20200618_110043___ADD_1a.jpg;330;124
2;59;28;21;61;20200618_110043___ADD_1a.jpg;330;124
9;79;28;25;63;20200618_110043___ADD_1a.jpg;330;124
2;103;28;23;65;20200618_110043___ADD_1a.jpg;330;124
4;126;31;22;65;20200618_110043___ADD_1a.jpg;330;124
b;191;59;39;40;20200618_110043___ADD_1a.jpg;330;124
6;279;46;26;67;20200618_110043___ADD_1a.jpg;330;124
6;18;39;36;77;20200618_110043a.jpg;461;248
1;58;48;30;76;20200618_110043a.jpg;461;248
0;94;57;37;76;20200618_110043a.jpg;461;248
7;135;63;39;78;20200618_110043a.jpg;461;248
4;173;74;38;78;20200618_110043a.jpg;461;248
1;217;80;32;79;20200618_110043a.jpg;461;248
w;294;93;73;88;20200618_110043a.jpg;461;248
w;365;106;75;87;20200618_110043a.jpg;461;248
1;53;29;10;41;20200618_110105___ADD_1a.jpg;275;110
7;66;32;17;39;20200618_110105___ADD_1a.jpg;275;110
5;82;33;18;39;20200618_110105___ADD_1a.jpg;275;110
9;99;35;17;38;20200618_110105___ADD_1a.jpg;275;110
3;116;37;17;38;20200618_110105___ADD_1a.jpg;275;110
d;168;44;21;30;20200618_110105___ADD_1a.jpg;275;110
8;227;48;20;38;20200618_110105___ADD_1a.jpg;275;110
7;27;14;32;69;20200618_110105a.jpg;441;137
3;56;20;33;70;20200618_110105a.jpg;441;137
9;89;25;33;70;20200618_110105a.jpg;441;137
0;123;29;35;71;20200618_110105a.jpg;441;137
5;158;31;38;71;20200618_110105a.jpg;441;137
h;254;60;71;56;20200618_110105a.jpg;441;137
6;381;60;41;73;20200618_110105a.jpg;441;137
5;30;112;94;176;20200618_110134a.jpg;1075;317
5;124;107;89;174;20200618_110134a.jpg;1075;317
9;213;100;86;175;20200618_110134a.jpg;1075;317
0;299;93;86;172;20200618_110134a.jpg;1075;317
2;383;87;93;167;20200618_110134a.jpg;1075;317
h;648;87;110;105;20200618_110134a.jpg;1075;317
6;936;25;81;174;20200618_110134a.jpg;1075;317
5;62;124;121;217;20200618_110221a.jpg;1350;392
2;181;119;108;210;20200618_110221a.jpg;1350;392
5;285;108;110;215;20200618_110221a.jpg;1350;392
5;395;100;110;210;20200618_110221a.jpg;1350;392
5;505;87;108;212;20200618_110221a.jpg;1350;392
d;817;98;139;134;20200618_110221a.jpg;1350;392
1;1184;34;57;201;20200618_110221a.jpg;1350;392
7;59;340;118;227;20200618_110228a.jpg;1674;634
3;201;322;152;223;20200618_110228a.jpg;1674;634
9;326;302;156;219;20200618_110228a.jpg;1674;634
6;458;284;148;219;20200618_110228a.jpg;1674;634
9;592;257;142;221;20200618_110228a.jpg;1674;634
h;1056;211;150;144;20200618_110228a.jpg;1674;634
6;1486;50;130;235;20200618_110228a.jpg;1674;634
2;25;44;32;67;20200618_110302a.jpg;392;130
1;59;43;21;67;20200618_110302a.jpg;392;130
0;85;39;31;66;20200618_110302a.jpg;392;130
3;115;37;30;65;20200618_110302a.jpg;392;130
4;148;32;26;68;20200618_110302a.jpg;392;130
d;226;35;31;45;20200618_110302a.jpg;392;130
8;309;17;31;66;20200618_110302a.jpg;392;130
8;73;13;58;133;20200618_110315a.jpg;813;179
8;137;15;56;131;20200618_110315a.jpg;813;179
8;196;16;59;132;20200618_110315a.jpg;813;179
1;265;19;42;131;20200618_110315a.jpg;813;179
1;330;22;35;131;20200618_110315a.jpg;813;179
h;499;41;113;105;20200618_110315a.jpg;813;179
6;709;27;64;135;20200618_110315a.jpg;813;179
9;47;14;44;97;20200618_110420a.jpg;565;186
1;97;23;31;89;20200618_110420a.jpg;565;186
6;137;24;39;95;20200618_110420a.jpg;565;186
2;180;28;43;95;20200618_110420a.jpg;565;186
waw;365;50;45;81;20200618_110420a.jpg;565;186
6;488;47;42;101;20200618_110420a.jpg;565;186
9;74;12;48;108;20200618_110422a.jpg;730;179
1;138;17;29;107;20200618_110422a.jpg;730;179
6;182;22;49;104;20200618_110422a.jpg;730;179
2;238;26;53;105;20200618_110422a.jpg;730;179
waw;468;44;56;84;20200618_110422a.jpg;730;179
6;621;37;54;105;20200618_110422a.jpg;730;179
9;45;32;63;133;20200618_110443a.jpg;806;179
0;110;30;63;135;20200618_110443a.jpg;806;179
1;178;30;46;138;20200618_110443a.jpg;806;179
5;232;28;68;138;20200618_110443a.jpg;806;179
d;506;46;68;85;20200618_110443a.jpg;806;179
8;694;17;66;138;20200618_110443a.jpg;806;179
3;69;69;79;173;20200618_110526a.jpg;1033;248
7;147;65;73;175;20200618_110526a.jpg;1033;248
3;227;62;78;178;20200618_110526a.jpg;1033;248
7;303;59;74;173;20200618_110526a.jpg;1033;248
4;387;55;78;177;20200618_110526a.jpg;1033;248
a;620;50;45;173;20200618_110526a.jpg;1033;248
1;811;42;49;174;20200618_110526a.jpg;1033;248
3;878;37;79;179;20200618_110526a.jpg;1033;248
6;31;75;256;420;20200618_110613a.jpg;2618;585
2;259;75;259;417;20200618_110613a.jpg;2618;585
6;519;69;235;420;20200618_110613a.jpg;2618;585
9;747;69;241;414;20200618_110613a.jpg;2618;585
a;1423;75;154;417;20200618_110613a.jpg;2618;585
5;2013;47;235;411;20200618_110613a.jpg;2618;585
9;2260;53;216;398;20200618_110613a.jpg;2618;585
9;38;448;133;187;20200618_111025a.jpg;1102;751
4;165;398;120;192;20200618_111025a.jpg;1102;751
3;250;364;133;183;20200618_111025a.jpg;1102;751
8;350;325;131;183;20200618_111025a.jpg;1102;751
9;460;286;118;182;20200618_111025a.jpg;1102;751
h;711;223;104;123;20200618_111025a.jpg;1102;751
6;989;67;108;185;20200618_111025a.jpg;1102;751
1;9;7;11;45;20200618_111913a.jpg;231;60
8;26;8;18;44;20200618_111913a.jpg;231;60
3;45;9;18;44;20200618_111913a.jpg;231;60
2;63;9;19;44;20200618_111913a.jpg;231;60
6;83;8;18;45;20200618_111913a.jpg;231;60
4;102;10;19;44;20200618_111913a.jpg;231;60
1;7;12;17;53;20200618_111917a.jpg;274;70
8;29;11;24;54;20200618_111917a.jpg;274;70
3;53;10;23;54;20200618_111917a.jpg;274;70
2;76;11;24;53;20200618_111917a.jpg;274;70
6;100;9;23;53;20200618_111917a.jpg;274;70
4;124;11;23;51;20200618_111917a.jpg;274;70
4;12;32;15;30;20200618_111925a.jpg;161;70
3;25;30;16;30;20200618_111925a.jpg;161;70
1;41;28;13;30;20200618_111925a.jpg;161;70
8;55;25;17;30;20200618_111925a.jpg;161;70
3;70;22;17;29;20200618_111925a.jpg;161;70
h;100;22;19;18;20200618_111925a.jpg;161;70
6;139;10;16;28;20200618_111925a.jpg;161;70
4;14;28;18;35;20200618_111927a.jpg;213;70
3;31;26;19;37;20200618_111927a.jpg;213;70
1;50;24;15;37;20200618_111927a.jpg;213;70
8;68;22;19;37;20200618_111927a.jpg;213;70
3;88;21;18;36;20200618_111927a.jpg;213;70
h;125;22;27;23;20200618_111927a.jpg;213;70
6;177;9;20;37;20200618_111927a.jpg;213;70
5;20;51;51;96;20200618_113332a.jpg;571;172
4;72;49;42;92;20200618_113332a.jpg;571;172
7;112;45;40;94;20200618_113332a.jpg;571;172
1;161;40;36;96;20200618_113332a.jpg;571;172
5;197;36;51;96;20200618_113332a.jpg;571;172
waw;333;32;50;82;20200618_113332a.jpg;571;172
6;465;19;46;94;20200618_113332a.jpg;571;172
1;10;82;18;67;20200618_113351a.jpg;317;179
1;37;78;21;65;20200618_113351a.jpg;317;179
4;64;71;26;67;20200618_113351a.jpg;317;179
5;91;67;29;65;20200618_113351a.jpg;317;179
waw;185;59;29;49;20200618_113351a.jpg;317;179
6;278;28;26;65;20200618_113351a.jpg;317;179
9;29;63;28;55;20200620_110422a.jpg;372;151
8;58;59;27;55;20200620_110422a.jpg;372;151
9;86;56;27;54;20200620_110422a.jpg;372;151
3;115;52;27;54;20200620_110422a.jpg;372;151
h;202;44;56;44;20200620_110422a.jpg;372;151
1;327;20;21;57;20200620_110422a.jpg;372;151
1;172;74;109;416;20200620_110526a.jpg;2205;957
3;312;113;187;413;20200620_110526a.jpg;2205;957
8;489;160;190;411;20200620_110526a.jpg;2205;957
3;668;207;185;395;20200620_110526a.jpg;2205;957
2;837;246;208;393;20200620_110526a.jpg;2205;957
b;1331;417;317;252;20200620_110526a.jpg;2205;957
7;1909;456;239;387;20200620_110526a.jpg;2205;957
8;466;11;54;94;20200620_110604a.jpg;578;137
b;346;31;64;52;20200620_110604a.jpg;578;137
0;237;12;52;96;20200620_110604a.jpg;578;137
0;187;13;52;95;20200620_110604a.jpg;578;137
3;136;14;48;95;20200620_110604a.jpg;578;137
8;85;15;52;94;20200620_110604a.jpg;578;137
4;33;16;55;91;20200620_110604a.jpg;578;137
4;81;138;114;207;20200620_110606a.jpg;1302;385
8;183;130;131;215;20200620_110606a.jpg;1302;385
3;301;118;131;218;20200620_110606a.jpg;1302;385
0;411;112;132;216;20200620_110606a.jpg;1302;385
0;531;104;129;215;20200620_110606a.jpg;1302;385
b;785;127;158;120;20200620_110606a.jpg;1302;385
8;1078;46;132;221;20200620_110606a.jpg;1302;385
5;20;10;25;59;20200620_110615a.jpg;336;91
2;50;13;27;58;20200620_110615a.jpg;336;91
3;80;14;26;59;20200620_110615a.jpg;336;91
2;111;14;26;59;20200620_110615a.jpg;336;91
5;141;14;26;59;20200620_110615a.jpg;336;91
b;208;28;42;35;20200620_110615a.jpg;336;91
8;290;18;28;59;20200620_110615a.jpg;336;91
6;34;33;29;48;20200620_110622a.jpg;365;110
0;63;36;32;50;20200620_110622a.jpg;365;110
9;97;40;30;49;20200620_110622a.jpg;365;110
0;129;44;31;49;20200620_110622a.jpg;365;110
0;162;45;31;51;20200620_110622a.jpg;365;110
8;195;51;31;48;20200620_110622a.jpg;365;110
w;242;53;59;54;20200620_110622a.jpg;365;110
w;302;57;59;53;20200620_110622a.jpg;365;110
5;24;94;33;77;20200620_193926a.jpg;420;213
8;69;86;32;77;20200620_193926a.jpg;420;213
3;111;77;32;76;20200620_193926a.jpg;420;213
5;153;67;33;78;20200620_193926a.jpg;420;213
7;195;59;29;79;20200620_193926a.jpg;420;213
d;279;51;36;53;20200620_193926a.jpg;420;213
6;368;21;30;76;20200620_193926a.jpg;420;213
9;19;23;13;31;20200620_194127___ADD_1a.jpg;164;56
8;33;22;12;31;20200620_194127___ADD_1a.jpg;164;56
4;46;19;13;32;20200620_194127___ADD_1a.jpg;164;56
2;58;19;13;30;20200620_194127___ADD_1a.jpg;164;56
8;71;18;14;31;20200620_194127___ADD_1a.jpg;164;56
h;98;18;25;23;20200620_194127___ADD_1a.jpg;164;56
6;138;9;13;31;20200620_194127___ADD_1a.jpg;164;56
8;14;46;25;49;20200620_194127a.jpg;293;107
3;43;45;23;49;20200620_194127a.jpg;293;107
3;71;41;23;48;20200620_194127a.jpg;293;107
5;98;38;23;48;20200620_194127a.jpg;293;107
9;124;35;24;47;20200620_194127a.jpg;293;107
h;186;31;32;33;20200620_194127a.jpg;293;107
6;257;15;23;49;20200620_194127a.jpg;293;107
8;31;150;52;91;20200620_194131a.jpg;592;282
3;92;138;52;92;20200620_194131a.jpg;592;282
3;154;125;47;92;20200620_194131a.jpg;592;282
5;215;110;43;93;20200620_194131a.jpg;592;282
9;269;95;43;91;20200620_194131a.jpg;592;282
h;399;70;57;64;20200620_194131a.jpg;592;282
6;540;14;43;98;20200620_194131a.jpg;592;282
7;35;68;44;103;20200620_194205a.jpg;640;179
8;91;65;45;101;20200620_194205a.jpg;640;179
3;143;62;45;99;20200620_194205a.jpg;640;179
0;193;59;45;102;20200620_194205a.jpg;640;179
8;244;55;46;100;20200620_194205a.jpg;640;179
h;383;53;88;72;20200620_194205a.jpg;640;179
6;563;17;42;100;20200620_194205a.jpg;640;179
3;39;62;32;67;20200620_194457a.jpg;496;151
8;77;59;31;68;20200620_194457a.jpg;496;151
0;116;54;33;70;20200620_194457a.jpg;496;151
4;159;51;28;66;20200620_194457a.jpg;496;151
5;195;46;32;68;20200620_194457a.jpg;496;151
b;295;48;63;44;20200620_194457a.jpg;496;151
8;426;20;32;72;20200620_194457a.jpg;496;151
2;37;139;58;98;20200620_194504a.jpg;613;310
6;90;131;49;96;20200620_194504a.jpg;613;310
7;135;117;41;100;20200620_194504a.jpg;613;310
2;184;111;56;95;20200620_194504a.jpg;613;310
4;236;96;50;96;20200620_194504a.jpg;613;310
waw;388;85;54;72;20200620_194504a.jpg;613;310
6;535;35;53;91;20200620_194504a.jpg;613;310
5;48;151;78;151;20200620_194510a.jpg;882;372
2;123;141;78;152;20200620_194510a.jpg;882;372
1;201;127;53;146;20200620_194510a.jpg;882;372
7;258;111;66;157;20200620_194510a.jpg;882;372
4;340;98;72;150;20200620_194510a.jpg;882;372
h;547;86;89;88;20200620_194510a.jpg;882;372
6;774;15;76;152;20200620_194510a.jpg;882;372
1;43;59;59;98;20200620_194538a.jpg;1061;192
0;101;54;84;100;20200620_194538a.jpg;1061;192
4;195;50;80;99;20200620_194538a.jpg;1061;192
7;274;48;73;105;20200620_194538a.jpg;1061;192
4;374;44;76;103;20200620_194538a.jpg;1061;192
a;651;30;50;111;20200620_194538a.jpg;1061;192
7;927;18;85;95;20200620_194538a.jpg;1061;192
9;61;20;79;116;20200620_194708a.jpg;909;158
1;141;18;48;120;20200620_194708a.jpg;909;158
0;184;22;74;121;20200620_194708a.jpg;909;158
1;252;27;53;122;20200620_194708a.jpg;909;158
a;475;31;35;111;20200620_194708a.jpg;909;158
5;674;32;72;123;20200620_194708a.jpg;909;158
5;750;36;74;119;20200620_194708a.jpg;909;158
1;27;100;45;144;20200620_194725a.jpg;523;275
8;81;93;60;141;20200620_194725a.jpg;523;275
5;138;80;64;140;20200620_194725a.jpg;523;275
3;201;74;59;136;20200620_194725a.jpg;523;275
0;257;63;61;135;20200620_194725a.jpg;523;275
a;368;49;32;126;20200620_194725a.jpg;523;275
6;450;29;53;133;20200620_194725a.jpg;523;275
3;16;12;27;38;20200622_201602a.jpg;227;54
6;41;12;22;37;20200622_201602a.jpg;227;54
2;63;11;27;37;20200622_201602a.jpg;227;54
2;86;10;23;37;20200622_201602a.jpg;227;54
9;109;10;23;36;20200622_201602a.jpg;227;54
a;143;8;16;39;20200622_201602a.jpg;227;54
4;164;6;24;38;20200622_201602a.jpg;227;54
0;188;6;22;36;20200622_201602a.jpg;227;54
3;27;4;41;71;20200622_201605a.jpg;402;84
6;68;8;41;64;20200622_201605a.jpg;402;84
2;110;10;41;63;20200622_201605a.jpg;402;84
2;154;9;37;64;20200622_201605a.jpg;402;84
